Participant, ROI, FA, MSD, MSK, NDI, ODI, Fiso
329,Ant_Internal_Capsule_L,0.6410520,1.0007035,1.0975250,0.6666540,0.1398215,0.1672479
329,Post_Internal_Capsule_R,0.6018994,0.8481800,1.2368704,0.7088878,0.1924767,0.1233346
329,Post_Internal_Capsule_L,0.5876153,0.9211492,1.1042815,0.6367131,0.1748426,0.1243370
329,Retrolent_Internal_Capsule_R,0.6331104,0.8497424,1.2498773,0.7061303,0.1756994,0.1242059
329,Retrolent_Internal_Capsule_L,0.6188352,0.8911981,1.1467084,0.6369155,0.1638536,0.1164314
329,Ant_Corona_Radiata_R,0.6212911,0.8588964,1.2029831,0.6895224,0.1750406,0.1180250
329,Ant_Corona_Radiata_L,0.6031052,0.8605758,1.2318201,0.6910422,0.1886511,0.1258492
329,Sup_Corona_Radiata_R,0.5915664,0.8445045,1.1900284,0.6583907,0.1918903,0.0985541
329,Sup_Corona_Radiata_L,0.6293122,0.8228394,1.2654346,0.7096633,0.1826633,0.1113546
329,Post_Corona_Radiata_R,0.6123861,0.8951650,1.2097874,0.6908368,0.1758123,0.1364236
330,Middle_Cerebellar_Ped,0.6469148,0.8282587,1.3061000,0.7414013,0.1777843,0.1251730
330,Pontine_Crossing_Tract,0.5822787,0.8919702,1.2151635,0.6955031,0.1988312,0.1480736
330,Corpus_Callosum_Genu,0.5944699,0.8576293,1.2410020,0.7036188,0.1943932,0.1266475
330,Corpus_Callosum_Body,0.6041036,0.8612406,1.3444539,0.7912182,0.2063540,0.1583114
330,Corpus_Callosum_Splenium,0.5763276,0.8665219,1.1477642,0.6463700,0.1943923,0.1038951
330,Fornix_(Column&Body),0.5470714,1.1086419,0.9969688,0.6510609,0.1720459,0.2060014
330,Corticospinal_Tract_R,0.6367161,0.8511282,1.2473818,0.7059347,0.1769688,0.1278856
330,Corticospinal_Tract_L,0.5966633,0.8241547,1.2664392,0.7353761,0.2036730,0.1179589
330,Medial_Lemniscus_R,0.5559320,0.8804214,1.3556848,0.8268437,0.2332016,0.1747337
330,Medial_Lemniscus_L,0.6292638,0.8793316,1.2951021,0.7571066,0.1832200,0.1535030
330,Inf_Cerebellar_Ped_R,0.5930395,0.8885894,1.2305203,0.6885411,0.1914811,0.1443757
330,Inf_Cerebellar_Ped_L,0.6291012,0.8081967,1.2617272,0.7026760,0.1833023,0.0997839
330,Sup_Cerebellar_Ped_R,0.6329766,0.8533238,1.2315825,0.6786094,0.1719659,0.1157169
330,Sup_Cerebellar_Ped_L,0.6114758,0.8827479,1.2433715,0.7140139,0.1827369,0.1460793
330,Cerebral_Ped_R,0.6392285,0.8828800,1.2283933,0.6881737,0.1643881,0.1348093
330,Cerebral_Ped_L,0.5690052,0.9258127,1.1457584,0.6438941,0.1860307,0.1389076
330,Ant_Internal_Capsule_R,0.6258558,0.8695285,1.2168099,0.6854215,0.1723561,0.1281938
330,Ant_Internal_Capsule_L,0.6277596,0.8862835,1.2514368,0.7190892,0.1773730,0.1452894
330,Post_Internal_Capsule_R,0.6304567,0.8838944,1.2193593,0.6948473,0.1720477,0.1356294
330,Post_Internal_Capsule_L,0.5875376,0.8858810,1.1689223,0.6551890,0.1874688,0.1241620
330,Retrolent_Internal_Capsule_R,0.5953457,0.9504301,1.0568013,0.6290064,0.1623296,0.1386157
330,Retrolent_Internal_Capsule_L,0.5693578,0.9327024,1.0437754,0.5633045,0.1685787,0.0968972
330,Ant_Corona_Radiata_R,0.5881566,0.8784283,1.0739484,0.6056267,0.1759260,0.0912508
330,Ant_Corona_Radiata_L,0.6161670,0.8571978,1.2370041,0.6932415,0.1829084,0.1222558
330,Sup_Corona_Radiata_R,0.6307429,0.8642779,1.2314557,0.7007274,0.1732922,0.1277012
330,Sup_Corona_Radiata_L,0.6456159,0.8464431,1.2382001,0.6897692,0.1662820,0.1154110
330,Post_Corona_Radiata_R,0.6273243,0.8575148,1.2072688,0.6835527,0.1732299,0.1148020
331,Middle_Cerebellar_Ped,0.6475534,0.7956364,1.2518642,0.7016274,0.1752824,0.0895066
331,Pontine_Crossing_Tract,0.5900223,0.8667312,1.1649442,0.6519636,0.1848491,0.1116060
331,Corpus_Callosum_Genu,0.6028073,0.8617080,1.2512300,0.7089904,0.1912799,0.1332770
331,Corpus_Callosum_Body,0.6681269,0.8999743,1.1255965,0.6763861,0.1426912,0.1237105
331,Corpus_Callosum_Splenium,0.6102764,0.8817266,1.2341165,0.6948674,0.1816186,0.1415837
331,Fornix_(Column&Body),0.5619126,0.9640215,1.1723256,0.6687662,0.1911057,0.1742263
331,Corticospinal_Tract_R,0.5945215,0.8908672,1.2383130,0.7018651,0.1897785,0.1442956
331,Corticospinal_Tract_L,0.5262926,1.0529867,1.1164445,0.6701390,0.1989325,0.2253252
331,Medial_Lemniscus_R,0.5541040,0.9579459,1.0964869,0.6162629,0.1892213,0.1466402
331,Medial_Lemniscus_L,0.5626579,1.1072819,0.9821404,0.5318488,0.1398919,0.1777695
331,Inf_Cerebellar_Ped_R,0.6081090,1.0263318,1.1186114,0.6456540,0.1518419,0.1890392
331,Inf_Cerebellar_Ped_L,0.6323713,0.8646096,1.2641255,0.7138479,0.1773812,0.1352623
331,Sup_Cerebellar_Ped_R,0.5944111,0.8929040,1.1866794,0.6729395,0.1859512,0.1359180
331,Sup_Cerebellar_Ped_L,0.6152985,0.8503162,1.2605856,0.7226434,0.1914474,0.1296658
331,Cerebral_Ped_R,0.6271337,0.8666667,1.2266537,0.7018267,0.1761216,0.1300289
331,Cerebral_Ped_L,0.6142005,0.8745340,1.2934663,0.7532886,0.1928582,0.1573776
331,Ant_Internal_Capsule_R,0.6174299,0.8564215,1.2202553,0.6778642,0.1765461,0.1139621
331,Ant_Internal_Capsule_L,0.6130898,0.8671494,1.2355801,0.6913503,0.1839195,0.1302700
331,Post_Internal_Capsule_R,0.6526883,0.8285908,1.2208675,0.6796354,0.1633063,0.0992572
331,Post_Internal_Capsule_L,0.6263600,0.8901807,1.1758132,0.6628071,0.1648612,0.1260290
331,Retrolent_Internal_Capsule_R,0.5951067,0.8641141,1.1361190,0.7421091,0.1962615,0.1416200
331,Retrolent_Internal_Capsule_L,0.6189496,0.8642897,1.2839379,0.7300267,0.1869010,0.1406073
331,Ant_Corona_Radiata_R,0.4315431,0.9582283,1.0088147,0.5238636,0.2442457,0.0917064
331,Ant_Corona_Radiata_L,0.3214069,1.1743882,0.8581412,0.4320922,0.2700604,0.1469904
331,Sup_Corona_Radiata_R,0.4434271,0.9214697,1.0777095,0.5836977,0.2542407,0.1107747
331,Sup_Corona_Radiata_L,0.4584880,0.8485565,1.1299582,0.6193033,0.2671764,0.0850955
331,Post_Corona_Radiata_R,0.2272440,1.5584457,0.6364604,0.2601179,0.2290108,0.2275990
332,Middle_Cerebellar_Ped,0.4473805,0.9438573,1.0773970,0.5853164,0.2513902,0.1233230
332,Pontine_Crossing_Tract,0.4120051,0.9554824,1.0651284,0.5834629,0.2740717,0.1284646
332,Corpus_Callosum_Genu,0.3688952,1.0786115,0.9164927,0.4685731,0.2556261,0.1205400
332,Corpus_Callosum_Body,0.3051757,1.2145031,0.7852554,0.3587849,0.2478686,0.1085386
332,Corpus_Callosum_Splenium,0.4281819,0.8732248,1.1778192,0.6606830,0.2945511,0.1245772
332,Fornix_(Column&Body),0.4133927,0.9003830,1.0984188,0.6152841,0.2890100,0.1067680
332,Corticospinal_Tract_R,0.3604581,1.0429550,0.9615709,0.4947148,0.2733126,0.1221251
332,Corticospinal_Tract_L,0.3331984,1.2724514,0.8502473,0.4339905,0.2385174,0.2077921
332,Medial_Lemniscus_R,0.4394894,0.8807510,1.1282856,0.6155729,0.2788106,0.1001749
332,Medial_Lemniscus_L,0.4345988,0.8998380,1.1587741,0.6457880,0.2825080,0.1322611
332,Inf_Cerebellar_Ped_R,0.4299469,0.8981308,1.0580536,0.5812221,0.2661643,0.0939237
332,Inf_Cerebellar_Ped_L,0.4901703,0.8822649,1.1352147,0.6187885,0.2369291,0.1049533
332,Sup_Cerebellar_Ped_R,0.3659580,0.9852826,0.9599019,0.4973030,0.2753331,0.0859675
332,Sup_Cerebellar_Ped_L,0.3728613,0.9881285,0.9834250,0.5179082,0.2868268,0.1039694
332,Cerebral_Ped_R,0.3946777,0.9612218,1.0271571,0.5456004,0.2780754,0.1085342
332,Cerebral_Ped_L,0.4169516,0.8322699,1.1102785,0.6199477,0.2997528,0.0758728
332,Ant_Internal_Capsule_R,0.4250320,0.9383494,0.9845983,0.5362693,0.2549913,0.0823813
332,Ant_Internal_Capsule_L,0.4556983,0.8664338,1.1431063,0.6264393,0.2661172,0.0972069
332,Post_Internal_Capsule_R,0.3514852,1.0870306,0.8987521,0.4674715,0.2653486,0.1218498
332,Post_Internal_Capsule_L,0.3647976,0.9972886,0.9356313,0.5007327,0.2735148,0.1007834
332,Retrolent_Internal_Capsule_R,0.4739595,0.8626090,1.1122487,0.6049897,0.2492102,0.0838351
332,Retrolent_Internal_Capsule_L,0.3738106,0.9950243,1.0110038,0.5422898,0.2819694,0.1239823
332,Ant_Corona_Radiata_R,0.3967327,0.9000095,1.0600122,0.5671197,0.2830902,0.0834875
332,Ant_Corona_Radiata_L,0.3820562,0.9815784,1.0045527,0.5291341,0.2732976,0.1104259
332,Sup_Corona_Radiata_R,0.3935495,0.9290315,1.0137278,0.5489866,0.2823367,0.0869276
332,Sup_Corona_Radiata_L,0.3847174,1.0044097,0.9724532,0.5255806,0.2762260,0.1136838
332,Post_Corona_Radiata_R,0.3531254,1.0246499,0.8993383,0.4488273,0.2643488,0.0737600
333,Middle_Cerebellar_Ped,0.3019208,1.4033441,0.7212539,0.3231493,0.2099595,0.1884890
333,Pontine_Crossing_Tract,0.4326407,0.9170674,1.0386414,0.5516243,0.2496753,0.0841338
333,Corpus_Callosum_Genu,0.4344441,0.9371402,1.0677237,0.5776838,0.2506033,0.1160625
333,Corpus_Callosum_Body,0.3726981,1.1108437,0.8810808,0.4548213,0.2387008,0.1222906
333,Corpus_Callosum_Splenium,0.4572882,0.8790069,1.0968055,0.6070629,0.2485752,0.0963052
333,Fornix_(Column&Body),0.3952772,0.9772775,0.9734840,0.5159024,0.2626670,0.0947499
333,Corticospinal_Tract_R,0.4906681,0.7994947,1.2097327,0.6752725,0.2684695,0.0836457
333,Corticospinal_Tract_L,0.3672608,1.0472842,0.9463799,0.5061891,0.2688456,0.1262248
333,Medial_Lemniscus_R,0.3706077,1.0373999,0.9202368,0.4637205,0.2564690,0.0911474
333,Medial_Lemniscus_L,0.3291434,1.2315697,0.8136338,0.3993378,0.2380487,0.1550555
333,Inf_Cerebellar_Ped_R,0.4424172,0.8709930,1.1147196,0.6479241,0.2801433,0.1100998
333,Inf_Cerebellar_Ped_L,0.4267441,0.9403584,1.0246394,0.5566387,0.2540621,0.1032499
333,Sup_Cerebellar_Ped_R,0.3929528,1.0421014,0.9603271,0.5035868,0.2551633,0.1282904
333,Sup_Cerebellar_Ped_L,0.4014115,0.9239645,1.0365123,0.5586432,0.2741473,0.0956848
333,Cerebral_Ped_R,0.4193903,0.9803081,1.0260558,0.5423067,0.2546133,0.1141535
333,Cerebral_Ped_L,0.4987220,0.8653356,1.1005515,0.5958426,0.2265466,0.0808221
333,Ant_Internal_Capsule_R,0.4594131,0.9374977,1.0651380,0.5757408,0.2400573,0.1130872
333,Ant_Internal_Capsule_L,0.3525702,1.1302558,0.8420220,0.4599717,0.2541816,0.1389563
333,Post_Internal_Capsule_R,0.3874387,0.9242438,1.0230270,0.5592809,0.2891649,0.0949258
333,Post_Internal_Capsule_L,0.3895616,0.9035803,1.1063416,0.6012630,0.3022383,0.1090738
333,Retrolent_Internal_Capsule_R,0.4208388,1.0749938,1.0265449,0.6019329,0.2499070,0.1862308
333,Retrolent_Internal_Capsule_L,0.3909253,0.9606335,1.0318543,0.5482947,0.2754911,0.1098330
333,Ant_Corona_Radiata_R,0.3477464,1.0420578,0.9377747,0.4955825,0.2839155,0.1193716
333,Ant_Corona_Radiata_L,0.5088653,0.8701772,1.1705926,0.6396820,0.2345831,0.1105787
333,Sup_Corona_Radiata_R,0.3557518,1.2331605,0.8087469,0.4037378,0.2168222,0.1539255
333,Sup_Corona_Radiata_L,0.3959125,0.9599936,1.0437452,0.5647312,0.2799822,0.1228300
333,Post_Corona_Radiata_R,0.4280223,0.9372090,1.0487222,0.5612322,0.2604956,0.1030487
334,Middle_Cerebellar_Ped,0.4215951,0.8605221,1.0991817,0.6127716,0.2809922,0.0883334
334,Pontine_Crossing_Tract,0.4418912,0.8860183,1.0684585,0.5763897,0.2607568,0.0817471
334,Corpus_Callosum_Genu,0.4523153,0.9221149,1.0487368,0.5585951,0.2431313,0.0923718
334,Corpus_Callosum_Body,0.4684133,0.8834226,1.1230743,0.6056887,0.2555506,0.0983592
334,Corpus_Callosum_Splenium,0.4504574,0.8517330,1.1051595,0.6075900,0.2715533,0.0795913
334,Fornix_(Column&Body),0.4432783,0.9140735,1.0952925,0.6198373,0.2644537,0.1197795
334,Corticospinal_Tract_R,0.3813716,1.0770929,0.9000308,0.4522781,0.2406440,0.1065739
334,Corticospinal_Tract_L,0.4452281,0.8920352,1.1133827,0.6160454,0.2622516,0.1104325
334,Medial_Lemniscus_R,0.3690634,0.9808192,0.9245501,0.4858694,0.2727249,0.0744878
334,Medial_Lemniscus_L,0.4445146,0.8647032,1.1374300,0.6220994,0.2772158,0.0936249
334,Inf_Cerebellar_Ped_R,0.4948014,0.8418412,1.1776616,0.6544608,0.2494649,0.0999545
334,Inf_Cerebellar_Ped_L,0.4527089,0.9120995,1.1130764,0.6028071,0.2558724,0.1159424
334,Sup_Cerebellar_Ped_R,0.4681478,0.8294481,1.1414138,0.6254506,0.2629556,0.0749246
334,Sup_Cerebellar_Ped_L,0.4862240,0.8447321,1.1224818,0.6088654,0.2418530,0.0750833
334,Cerebral_Ped_R,0.3659619,1.1443677,0.8886875,0.4437106,0.2386227,0.1374908
334,Cerebral_Ped_L,0.3857419,0.9768935,1.0134288,0.5732272,0.2848390,0.1339903
334,Ant_Internal_Capsule_R,0.4224164,0.8733354,1.0858251,0.5823426,0.2736091,0.0754340
334,Ant_Internal_Capsule_L,0.3550431,1.0506889,0.9486592,0.5157961,0.2820306,0.1298918
334,Post_Internal_Capsule_R,0.4459203,0.8559219,1.1354796,0.6208003,0.2728234,0.0906164
334,Post_Internal_Capsule_L,0.4576954,0.8935207,1.1618903,0.6428352,0.2623682,0.1267167
334,Retrolent_Internal_Capsule_R,0.3097574,1.1442139,0.8423584,0.4090422,0.2790780,0.1127608
334,Retrolent_Internal_Capsule_L,0.4192607,0.9433384,1.0783477,0.5907643,0.2650828,0.1254493
334,Ant_Corona_Radiata_R,0.3597503,1.1134274,0.9396681,0.4877040,0.2655738,0.1554560
334,Ant_Corona_Radiata_L,0.4630291,0.9166228,1.0808724,0.5765811,0.2379601,0.1010358
334,Sup_Corona_Radiata_R,0.4047001,0.9377372,0.9820243,0.5250512,0.2673707,0.0778286
334,Sup_Corona_Radiata_L,0.3357025,1.1771627,0.8189277,0.4307867,0.2533329,0.1526389
334,Post_Corona_Radiata_R,0.4280178,0.9340813,1.0435149,0.5527600,0.2598399,0.0947142
335,Middle_Cerebellar_Ped,0.4021774,0.9420016,1.0350135,0.5646421,0.2813906,0.1115093
335,Pontine_Crossing_Tract,0.4837312,0.8509145,1.1106852,0.6034864,0.2432029,0.0767530
335,Corpus_Callosum_Genu,0.4146570,1.0382677,1.0018913,0.5597572,0.2512516,0.1474198
335,Corpus_Callosum_Body,0.3456008,1.0518464,0.9198850,0.4860014,0.2861155,0.1132306
335,Corpus_Callosum_Splenium,0.4269603,0.9336353,0.9851549,0.5132896,0.2475729,0.0662141
335,Fornix_(Column&Body),0.4142214,0.8330959,1.1339548,0.6250000,0.3062995,0.0777039
335,Corticospinal_Tract_R,0.4172557,0.8760051,1.1216651,0.6223872,0.2910913,0.1031062
335,Corticospinal_Tract_L,0.4550839,0.8987982,1.1168216,0.6175786,0.2593821,0.1167206
335,Medial_Lemniscus_R,0.4122137,0.9141025,1.0945236,0.6209365,0.2855607,0.1220829
335,Medial_Lemniscus_L,0.3146688,1.1930954,0.8343046,0.4026291,0.2563864,0.1401981
335,Inf_Cerebellar_Ped_R,0.3868841,0.9579225,1.0675303,0.5813149,0.2883592,0.1318797
335,Inf_Cerebellar_Ped_L,0.4381614,0.8855967,1.0671030,0.5744946,0.2650684,0.0796118
335,Sup_Cerebellar_Ped_R,0.3329117,1.1189513,0.8891224,0.4442656,0.2761595,0.1254436
335,Sup_Cerebellar_Ped_L,0.4206207,1.1234470,0.8618517,0.4378856,0.1995838,0.1172762
335,Cerebral_Ped_R,0.3892301,1.0290169,0.9210211,0.4756478,0.2409295,0.0986915
335,Cerebral_Ped_L,0.3892557,1.0068264,0.9582144,0.5117627,0.2588242,0.0999483
335,Ant_Internal_Capsule_R,0.4263280,0.8894148,1.0755478,0.5901450,0.2736747,0.0933318
335,Ant_Internal_Capsule_L,0.3015987,1.1935321,0.7948991,0.4055167,0.2724558,0.1430036
335,Post_Internal_Capsule_R,0.3913751,1.0058921,1.0012456,0.5339347,0.2664875,0.1277410
335,Post_Internal_Capsule_L,0.3866835,0.9698873,1.0582161,0.5723779,0.2895208,0.1320775
335,Retrolent_Internal_Capsule_R,0.4413208,0.8834336,1.0627540,0.5745282,0.2612302,0.0800857
335,Retrolent_Internal_Capsule_L,0.3047567,1.1201385,0.8566007,0.4137808,0.2792365,0.0997418
335,Ant_Corona_Radiata_R,0.3690619,0.9741390,0.9713373,0.5370736,0.2904312,0.1058140
335,Ant_Corona_Radiata_L,0.2774866,1.2947034,0.7539362,0.3602595,0.2623612,0.1633722
335,Sup_Corona_Radiata_R,0.4443091,0.8954943,1.0963214,0.5919515,0.2596368,0.0946441
335,Sup_Corona_Radiata_L,0.3891415,0.9082545,1.0086052,0.5355127,0.2838032,0.0674019
335,Post_Corona_Radiata_R,0.4143416,0.9004591,1.0372204,0.5562348,0.2767170,0.0777715
336,Middle_Cerebellar_Ped,0.4033694,0.9270104,0.9414766,0.4993823,0.2643421,0.0552577
336,Pontine_Crossing_Tract,0.5041675,0.8172678,1.1420943,0.6451029,0.2465394,0.0797690
336,Corpus_Callosum_Genu,0.4099056,0.9496886,1.0150699,0.5357265,0.2673202,0.0929476
336,Corpus_Callosum_Body,0.3816575,1.0632676,0.9083024,0.5057863,0.2575812,0.1292078
336,Corpus_Callosum_Splenium,0.3162038,1.2700393,0.7303768,0.3368783,0.2233180,0.1206441
336,Fornix_(Column&Body),0.4486284,0.8912069,1.0903104,0.5917322,0.2551415,0.0950332
336,Corticospinal_Tract_R,0.4300485,0.8706682,1.0486391,0.5544247,0.2684563,0.0558503
336,Corticospinal_Tract_L,0.4426645,0.8970948,1.1439445,0.6423538,0.2676891,0.1270006
336,Medial_Lemniscus_R,0.4592583,0.8693549,1.0308763,0.5628163,0.2410694,0.0621694
336,Medial_Lemniscus_L,0.3317492,1.0822520,0.8690009,0.4441647,0.2786786,0.1060112
336,Inf_Cerebellar_Ped_R,0.3806024,1.0979929,0.9183837,0.5085921,0.2557742,0.1491100
336,Inf_Cerebellar_Ped_L,0.5197022,0.8174795,1.1951509,0.6670998,0.2448829,0.0902550
336,Sup_Cerebellar_Ped_R,0.4125164,0.9616329,1.0498369,0.5694761,0.2737303,0.1223678
336,Sup_Cerebellar_Ped_L,0.4589490,0.9098018,1.1053183,0.6073326,0.2505170,0.1161369
336,Cerebral_Ped_R,0.3051323,1.1792734,0.7843992,0.3711643,0.2567111,0.0982267
336,Cerebral_Ped_L,0.4281293,0.9052189,1.0737859,0.6109961,0.2742198,0.1108487
336,Ant_Internal_Capsule_R,0.4426409,0.8796806,1.1122737,0.6042270,0.2684051,0.0951377
336,Ant_Internal_Capsule_L,0.3641475,1.0123847,1.0055297,0.5373476,0.2893563,0.1362304
336,Post_Internal_Capsule_R,0.3815831,1.0565973,0.9182816,0.4619958,0.2417559,0.1003892
336,Post_Internal_Capsule_L,0.3672540,1.2888860,0.7617268,0.3822394,0.1890748,0.1667959
336,Retrolent_Internal_Capsule_R,0.4258464,0.9357427,1.0510518,0.5566515,0.2567471,0.1001735
336,Retrolent_Internal_Capsule_L,0.3121053,1.2921855,0.7175871,0.3202416,0.2123918,0.1196149
336,Ant_Corona_Radiata_R,0.4373315,0.8974550,1.0799706,0.5833029,0.2659565,0.0940529
336,Ant_Corona_Radiata_L,0.3813305,1.0721713,0.9735247,0.5275943,0.2629404,0.1573548
336,Sup_Corona_Radiata_R,0.3750079,0.9604745,0.9473131,0.5114094,0.2827917,0.0813136
336,Sup_Corona_Radiata_L,0.4619757,0.8588451,1.0680102,0.5800407,0.2552565,0.0666026
336,Post_Corona_Radiata_R,0.4535733,0.8893648,1.1128030,0.6149723,0.2642287,0.1041829
337,Middle_Cerebellar_Ped,0.4153533,0.9074239,1.0786436,0.5991229,0.2856247,0.1067226
337,Pontine_Crossing_Tract,0.4276824,0.9210158,1.0291372,0.5447960,0.2575727,0.0812461
337,Corpus_Callosum_Genu,0.4070641,0.9609474,1.0192294,0.5367162,0.2669985,0.1027146
337,Corpus_Callosum_Body,0.3269617,0.9760774,0.8977052,0.4791005,0.3039240,0.0723171
337,Corpus_Callosum_Splenium,0.3832581,0.9850744,0.9842604,0.5108776,0.2804934,0.0981014
337,Fornix_(Column&Body),0.4108803,0.9058101,0.9822787,0.5361184,0.2665655,0.0663883
337,Corticospinal_Tract_R,0.4444193,0.8585106,1.0901739,0.5952671,0.2723509,0.0767484
337,Corticospinal_Tract_L,0.3167480,1.0864670,0.8939157,0.4870452,0.3033459,0.1456268
337,Medial_Lemniscus_R,0.4076141,0.9117466,1.1009542,0.6021659,0.2871232,0.1109113
337,Medial_Lemniscus_L,0.3838100,0.9572714,0.9816068,0.5185334,0.2776668,0.0846888
337,Inf_Cerebellar_Ped_R,0.5298408,0.8327135,1.1393246,0.6246026,0.2244521,0.0767171
337,Inf_Cerebellar_Ped_L,0.3068287,1.1848331,0.8296052,0.4120036,0.2730630,0.1411336
337,Sup_Cerebellar_Ped_R,0.4492874,0.9023691,1.0804322,0.5879732,0.2528446,0.0999309
337,Sup_Cerebellar_Ped_L,0.3781323,1.0508442,1.0138058,0.5526048,0.2748539,0.1710360
337,Cerebral_Ped_R,0.4650163,0.7732231,1.1803735,0.6695112,0.2810817,0.0640282
337,Cerebral_Ped_L,0.4246072,0.9476743,0.9960104,0.5154750,0.2458321,0.0776261
337,Ant_Internal_Capsule_R,0.4193362,0.9609364,0.9628771,0.5056541,0.2435378,0.0780088
337,Ant_Internal_Capsule_L,0.3638381,1.0782933,0.9194395,0.4855184,0.2595999,0.1276421
337,Post_Internal_Capsule_R,0.4505140,0.8653724,1.1273288,0.6281922,0.2667395,0.1009244
337,Post_Internal_Capsule_L,0.3246764,1.1651533,0.8785749,0.4339852,0.2673706,0.1509168
337,Retrolent_Internal_Capsule_R,0.3331724,1.1650224,0.8474597,0.4176797,0.2588628,0.1284764
337,Retrolent_Internal_Capsule_L,0.4006316,1.0072752,0.9785293,0.5208383,0.2624871,0.1155524
337,Ant_Corona_Radiata_R,0.3759581,0.9531444,0.9850196,0.5189766,0.2763319,0.0819094
337,Ant_Corona_Radiata_L,0.4212236,0.9253869,1.0349320,0.5485760,0.2625672,0.0857630
337,Sup_Corona_Radiata_R,0.4449924,0.8995943,1.0056933,0.5465458,0.2440702,0.0710806
337,Sup_Corona_Radiata_L,0.3868730,1.0281711,0.9252304,0.4861106,0.2513391,0.1035200
337,Post_Corona_Radiata_R,0.3904043,0.8893328,0.9735325,0.5271057,0.2809351,0.0487910
338,Middle_Cerebellar_Ped,0.3993652,0.9926675,0.9547938,0.5125106,0.2551797,0.0979616
338,Pontine_Crossing_Tract,0.4328439,0.8916081,1.0453562,0.5630504,0.2618783,0.0768671
338,Corpus_Callosum_Genu,0.3529729,1.0272632,0.9434293,0.4861044,0.2812100,0.1053670
338,Corpus_Callosum_Body,0.3473123,1.1223094,0.9069833,0.4499656,0.2585142,0.1351842
338,Corpus_Callosum_Splenium,0.4733490,0.8634635,1.1014412,0.6003342,0.2491063,0.0826971
338,Fornix_(Column&Body),0.4428530,0.8853152,1.0544690,0.5704661,0.2577533,0.0760641
338,Corticospinal_Tract_R,0.3711778,0.9961446,0.9195526,0.4670289,0.2610330,0.0700712
338,Corticospinal_Tract_L,0.4311742,0.9155739,1.0414291,0.5688211,0.2586938,0.0923566
338,Medial_Lemniscus_R,0.4893617,0.8578239,1.1440671,0.6288868,0.2427584,0.0960582
338,Medial_Lemniscus_L,0.4767519,0.8494996,1.1072979,0.6043980,0.2494154,0.0757825
338,Inf_Cerebellar_Ped_R,0.4898370,0.8382582,1.1553207,0.6329346,0.2482888,0.0854095
338,Inf_Cerebellar_Ped_L,0.3357885,1.1949307,0.8931919,0.4581152,0.2597875,0.1908870
338,Sup_Cerebellar_Ped_R,0.4317502,0.8974157,1.0735092,0.6008736,0.2760132,0.1042042
338,Sup_Cerebellar_Ped_L,0.3993369,0.9590467,0.9409585,0.5062064,0.2607823,0.0772649
338,Cerebral_Ped_R,0.4295575,0.8951023,1.0624988,0.5740448,0.2649074,0.0857762
338,Cerebral_Ped_L,0.4543497,0.8678209,1.1514219,0.6535494,0.2747001,0.1136369
338,Ant_Internal_Capsule_R,0.4229354,0.8807558,1.0597276,0.5766329,0.2711335,0.0798401
338,Ant_Internal_Capsule_L,0.5192161,0.8228150,1.2262835,0.6917675,0.2440814,0.1055906
338,Post_Internal_Capsule_R,0.4618269,0.8570455,1.0994297,0.5958741,0.2539228,0.0749635
338,Post_Internal_Capsule_L,0.4200582,0.9130180,1.0050278,0.5702443,0.2676578,0.0947326
338,Retrolent_Internal_Capsule_R,0.3816155,0.9811179,0.9738684,0.5178164,0.2750930,0.1022062
338,Retrolent_Internal_Capsule_L,0.4100311,0.8874031,1.1260387,0.6209824,0.2961331,0.1095796
338,Ant_Corona_Radiata_R,0.4501254,0.9095514,1.1466091,0.6387302,0.2690431,0.1328583
338,Ant_Corona_Radiata_L,0.3989867,0.9026098,1.0585081,0.6012797,0.2942066,0.1071960
338,Sup_Corona_Radiata_R,0.4310328,0.9797935,1.0437084,0.5638985,0.2503525,0.1357774
338,Sup_Corona_Radiata_L,0.3685277,1.0353686,0.8996412,0.4936556,0.2743785,0.1141563
338,Post_Corona_Radiata_R,0.3652057,1.1119738,0.9009225,0.4505633,0.2474271,0.1314938
339,Middle_Cerebellar_Ped,0.4710278,0.8716157,1.0600781,0.5758020,0.2457710,0.0732713
339,Pontine_Crossing_Tract,0.4420378,0.8957766,1.1020111,0.6089696,0.2647679,0.1056543
339,Corpus_Callosum_Genu,0.3591795,1.0101162,0.9820929,0.5197795,0.2862583,0.1200833
339,Corpus_Callosum_Body,0.4485002,0.9096610,1.0582843,0.5829302,0.2484405,0.0926712
339,Corpus_Callosum_Splenium,0.3698334,0.9708452,0.9654414,0.5055090,0.2780658,0.0843231
339,Fornix_(Column&Body),0.4556119,0.8829267,1.0987965,0.5941428,0.2537762,0.0906378
339,Corticospinal_Tract_R,0.4514610,0.9095141,1.0854127,0.5947372,0.2585946,0.1089676
